,Unnamed: 0,Dates,Headlines,Links,Last0,TradeTime0,Last20,TradeTime20,Last60,TradeTime60,Last120,TradeTime120
0,0,2017-02-28 20:55:13,Target pledges to reinvest in business after weak quarter,http://us.rd.yahoo.com/finance/news/rss/story/*http://sg.finance.yahoo.com/news/target-misses-street-4q-forecasts-113729782.html,140.65,2017-02-28 20:55:00,140.49,2017-02-28 21:00:00,140.49,2017-02-28 21:00:00,140.49,2017-02-28 21:00:00
1,1,2017-02-28 20:55:13,Target pledges to reinvest in business after weak quarter,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/target-misses-street-4q-forecasts-113729530.html,140.65,2017-02-28 20:55:00,140.49,2017-02-28 21:00:00,140.49,2017-02-28 21:00:00,140.49,2017-02-28 21:00:00
2,2,2017-02-28 17:06:12,What Drove Nordstrom?s Earnings in Fiscal 4Q16?,http://us.rd.yahoo.com/finance/external/marketrealist/rss/SIG=129t1c0jo/*http://marketrealist.com/2017/02/drove-nordstroms-earnings-fiscal-4q16/?utm_source=yahoo&utm_medium=feed,140.0,2017-02-28 17:06:00,139.64,2017-02-28 17:26:00,139.83,2017-02-28 18:06:00,139.94,2017-02-28 19:06:00
3,3,2017-02-28 16:46:00,"A Memorable 2017, But Not in a Good Way; Why It Could Be Year of Retail Bankruptcies",http://us.rd.yahoo.com/finance/external/tsmfe/rss/SIG=1447jn2bo/*https://www.thestreet.com/story/14013732/1/a-memorable-2017-but-not-in-a-good-way-why-it-could-be-year-of-retail-bankruptcies.html?puc=yahoo&cm_ven=YAHOO,139.92,2017-02-28 16:48:00,140.0,2017-02-28 17:06:00,139.81,2017-02-28 17:45:00,139.82,2017-02-28 18:46:00
4,4,2017-02-28 16:41:48,Why Trump's budget math doesn't add up,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/why-trumps-budget-math-doesnt-add-up-164148167.html,139.85,2017-02-28 16:43:00,140.08,2017-02-28 17:02:00,139.86,2017-02-28 17:42:00,139.8,2017-02-28 18:42:00
5,5,2017-02-28 16:35:50,Air Products and Chemicals to Showcase New Mobile Nitrogen Pumpers,http://us.rd.yahoo.com/finance/external/marketrealist/rss/SIG=1361ep7be/*http://marketrealist.com/2017/02/air-products-and-chemicals-to-showcase-new-mobile-nitrogen-pumpers/?utm_source=yahoo&utm_medium=feed,139.87,2017-02-28 16:36:00,140.03,2017-02-28 16:56:00,139.99,2017-02-28 17:36:00,140.0,2017-02-28 18:36:00
6,0,2017-02-27 20:38:00,"Near an All-Time Low, Is J.C. Penney a Buy?",http://us.rd.yahoo.com/finance/external/mfool/rss/SIG=12n73tir0/*http://www.fool.com/investing/2017/02/27/near-an-all-time-low-is-jc-penney-a-buy.aspx,139.3,2017-02-27 20:38:00,139.37,2017-02-27 20:58:00,139.38,2017-02-27 21:00:00,139.38,2017-02-27 21:00:00
7,1,2017-02-27 17:27:00,Walls Fargo analyst: Why we're optimistic on retail,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/video/walls-fargo-analyst-why-were-172700141.html,140.26,2017-02-27 17:27:00,140.09,2017-02-27 17:47:00,139.65,2017-02-27 18:26:00,139.48,2017-02-27 19:27:00
8,2,2017-02-27 15:00:00,Boardroom Saga at Chinese Gas Supplier Shows Rising Shareholder Power,http://us.rd.yahoo.com/finance/external/tsmfe/rss/SIG=13n6m17kd/*http://realmoney.thestreet.com/articles/02/27/2017/boardroom-saga-chinese-gas-supplier-shows-rising-shareholder-power?puc=yahoo&cm_ven=YAHOO,140.65,2017-02-27 15:00:00,140.65,2017-02-27 15:20:00,140.4,2017-02-27 16:00:00,140.22,2017-02-27 17:00:00
