,Unnamed: 0,Dates,Headlines,Links,Last0,TradeTime0,Last20,TradeTime20,Last60,TradeTime60,Last120,TradeTime120
0,0,2017-02-28 20:55:13,Target pledges to reinvest in business after weak quarter,http://us.rd.yahoo.com/finance/news/rss/story/*http://sg.finance.yahoo.com/news/target-misses-street-4q-forecasts-113729782.html,80.69,2017-02-28 20:55:00,80.58,2017-02-28 21:00:00,80.58,2017-02-28 21:00:00,80.58,2017-02-28 21:00:00
1,1,2017-02-28 20:55:13,Target pledges to reinvest in business after weak quarter,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/target-misses-street-4q-forecasts-113729530.html,80.69,2017-02-28 20:55:00,80.58,2017-02-28 21:00:00,80.58,2017-02-28 21:00:00,80.58,2017-02-28 21:00:00
2,2,2017-02-28 17:06:12,What Drove Nordstrom?s Earnings in Fiscal 4Q16?,http://us.rd.yahoo.com/finance/external/marketrealist/rss/SIG=129t1c0jo/*http://marketrealist.com/2017/02/drove-nordstroms-earnings-fiscal-4q16/?utm_source=yahoo&utm_medium=feed,80.55,2017-02-28 17:06:00,80.43,2017-02-28 17:26:00,80.61,2017-02-28 18:06:00,80.58,2017-02-28 19:06:00
3,3,2017-02-28 16:46:00,"A Memorable 2017, But Not in a Good Way; Why It Could Be Year of Retail Bankruptcies",http://us.rd.yahoo.com/finance/external/tsmfe/rss/SIG=1447jn2bo/*https://www.thestreet.com/story/14013732/1/a-memorable-2017-but-not-in-a-good-way-why-it-could-be-year-of-retail-bankruptcies.html?puc=yahoo&cm_ven=YAHOO,80.66,2017-02-28 16:46:00,80.55,2017-02-28 17:06:00,80.4,2017-02-28 17:45:00,80.61,2017-02-28 18:46:00
4,4,2017-02-28 16:41:48,Why Trump's budget math doesn't add up,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/why-trumps-budget-math-doesnt-add-up-164148167.html,80.63,2017-02-28 16:42:00,80.54,2017-02-28 17:01:00,80.4,2017-02-28 17:42:00,80.6,2017-02-28 18:42:00
5,5,2017-02-28 15:30:00,CVS Health Corporation's Executive Vice President and CFO Dave Denton interviewed by Advisor Access,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/cvs-health-corporations-executive-vice-153000334.html,80.56,2017-02-28 15:30:00,80.49,2017-02-28 15:50:00,80.84,2017-02-28 16:30:00,80.43,2017-02-28 17:30:00
6,6,2017-02-28 14:30:29,"Top Analyst Upgrades and Downgrades: Apple, CVS Health, Priceline, Teva Pharmaceuticals, Workday and Many More",http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/news/top-analyst-upgrades-downgrades-apple-143029281.html,80.69,2017-02-28 14:30:00,80.68,2017-02-28 14:50:00,80.56,2017-02-28 15:30:00,80.84,2017-02-28 16:30:00
7,0,2017-02-27 20:38:00,"Near an All-Time Low, Is J.C. Penney a Buy?",http://us.rd.yahoo.com/finance/external/mfool/rss/SIG=12n73tir0/*http://www.fool.com/investing/2017/02/27/near-an-all-time-low-is-jc-penney-a-buy.aspx,81.51,2017-02-27 20:37:00,81.42,2017-02-27 20:57:00,81.41,2017-02-27 21:00:00,81.41,2017-02-27 21:00:00
8,1,2017-02-27 17:27:00,Walls Fargo analyst: Why we're optimistic on retail,http://us.rd.yahoo.com/finance/news/rss/story/*http://finance.yahoo.com/video/walls-fargo-analyst-why-were-172700141.html,81.5,2017-02-27 17:27:00,81.45,2017-02-27 17:47:00,81.44,2017-02-27 18:27:00,81.4,2017-02-27 19:27:00
