Dates,Headlines,Links
"Mon, 17 Apr 2017 11:00:00 GMT","PowerShares QQQ Remain Overbought, Diamonds, Spiders, Transports, Small Caps Negative",https://www.thestreet.com/slideshow/14088133/1/powershares-qqq-remain-overbought-diamonds-spiders-transports-small-caps-negative.html?puc=yahoo&cm_ven=YAHOO&yptr=yahoo
